KEY,TICKER,TRANSCRIPT_DATE,negative_count,positive_count,uncertain_count,litigious_count,SENTIMENT
FIVE_2018-03-30,FIVE,2018-02-03,47,167,85,6,1
FIVE_2018-06-29,FIVE,2018-04-30,50,122,88,8,1
FIVE_2018-12-31,FIVE,2018-12-06,54,155,88,9,1
FIVE_2019-06-28,FIVE,2019-06-05,61,120,79,6,1
FIVE_2019-09-30,FIVE,2019-08-28,89,151,98,8,1
FIVE_2019-12-31,FIVE,2019-12-04,71,116,65,5,1
FL_2018-09-28,FL,2018-08-04,58,208,60,8,1
FL_2018-12-31,FL,2018-11-20,56,248,59,5,1
FL_2019-03-29,FL,2019-03-01,79,247,62,1,1
FL_2019-06-28,FL,2019-05-24,62,194,64,5,1
FL_2019-09-30,FL,2019-08-23,72,204,54,6,1
FL_2019-12-31,FL,2019-11-22,61,236,58,2,1
FLIR_2018-12-31,FLIR,2018-10-30,67,136,58,10,1
FLIR_2019-03-29,FLIR,2019-02-13,71,153,63,13,-1
FLIR_2019-06-28,FLIR,2019-04-24,48,143,43,3,-1
FLIR_2019-09-30,FLIR,2019-07-24,71,104,43,7,-1
FLIR_2019-12-31,FLIR,2019-10-31,76,144,62,17,-1
FLO_2018-12-31,FLO,2018-11-08,60,113,46,3,0
FLO_2019-06-28,FLO,2019-05-16,53,147,50,1,0
FLO_2019-09-30,FLO,2019-08-08,64,159,51,1,0
FLO_2019-12-31,FLO,2019-11-07,42,91,31,0,0
FLR_2018-12-31,FLR,2018-11-01,60,86,76,10,1
FLR_2019-06-28,FLR,2019-05-02,66,84,57,7,1
FLR_2019-09-30,FLR,2019-08-01,124,120,114,33,1
FLR_2019-12-31,FLR,2019-10-31,80,107,76,10,1
FLS_2018-09-28,FLS,2018-06-30,87,197,69,8,0
FLS_2018-12-31,FLS,2018-11-08,100,228,88,7,0
FLS_2019-03-29,FLS,2019-02-21,102,255,97,4,0
FLS_2019-06-28,FLS,2019-05-03,82,262,92,15,0
FLS_2019-09-30,FLS,2019-08-01,84,171,70,4,0
FLS_2019-12-31,FLS,2019-10-31,87,171,64,2,0
FLWS_2018-09-28,FLWS,2018-07-01,51,148,59,4,1
FLWS_2019-03-29,FLWS,2019-01-31,27,188,38,2,1
FLWS_2019-06-28,FLWS,2019-04-30,37,134,47,2,-1
FLWS_2019-09-30,FLWS,2019-08-22,35,109,31,2,-1
FLWS_2019-12-31,FLWS,2019-10-31,36,122,53,3,-1
FMC_2018-12-31,FMC,2018-11-06,57,103,56,3,-1
FMC_2019-06-28,FMC,2019-05-07,86,112,68,8,1
FMC_2019-09-30,FMC,2019-07-31,55,111,51,20,1
FMC_2019-12-31,FMC,2019-10-30,72,173,80,3,-1
FOE_2019-03-29,FOE,2019-02-28,71,152,67,3,-1
FOE_2019-06-28,FOE,2019-05-01,75,128,87,3,1
FOE_2019-09-30,FOE,2019-07-31,102,98,85,6,1
FOE_2019-12-31,FOE,2019-11-12,87,158,79,4,1
FOLD_2019-03-29,FOLD,2019-02-28,65,177,92,14,-1
FOLD_2019-06-28,FOLD,2019-05-08,68,175,101,17,-1
FOLD_2019-09-30,FOLD,2019-08-08,91,163,94,20,-1
FOLD_2019-12-31,FOLD,2019-11-11,50,118,65,14,-1
FORM_2018-12-31,FORM,2018-10-31,56,90,62,6,1
FORM_2019-06-28,FORM,2019-05-01,50,149,69,10,1
FORM_2019-09-30,FORM,2019-07-31,55,124,75,7,1
FORM_2019-12-31,FORM,2019-10-30,50,90,71,5,1
FOSL_2019-03-29,FOSL,2019-02-13,175,180,50,7,0
FOSL_2019-06-28,FOSL,2019-05-08,181,158,60,4,0
FOSL_2019-12-31,FOSL,2019-11-06,97,96,44,7,0
FSLR_2018-12-31,FSLR,2018-10-25,57,184,84,30,1
FSLR_2019-06-28,FSLR,2019-05-02,73,114,88,10,1
FSLR_2019-09-30,FSLR,2019-08-01,66,140,94,39,1
FSLR_2019-12-31,FSLR,2019-10-24,90,151,104,21,1
FTNT_2019-06-28,FTNT,2019-05-02,87,137,64,3,0
FTNT_2019-09-30,FTNT,2019-08-01,71,143,85,6,1
FTNT_2019-12-31,FTNT,2019-10-31,74,144,97,6,1
FTR_2018-12-31,FTR,2018-11-06,57,133,49,4,0
FTR_2019-06-28,FTR,2019-04-30,71,112,65,5,0
FTR_2019-09-30,FTR,2019-08-06,62,47,41,2,0
FUL_2018-12-31,FUL,2018-12-01,107,154,69,5,1
FUL_2019-03-29,FUL,2019-03-02,86,139,59,1,1
FWONA_2019-03-29,FWONA,2019-02-28,58,143,84,27,1
G_2019-03-29,G,2019-02-07,72,155,94,15,1
G_2019-06-28,G,2019-05-02,50,145,50,6,1
G_2019-09-30,G,2019-08-07,49,158,59,2,1
G_2019-12-31,G,2019-11-07,38,129,60,6,1
GBX_2017-12-29,GBX,2017-11-30,66,167,90,16,1
GBX_2018-06-29,GBX,2018-05-31,78,180,68,7,1
GBX_2019-06-28,GBX,2019-04-05,104,115,71,13,0
GBX_2019-09-30,GBX,2019-07-02,96,186,66,7,0
GBX_2019-12-31,GBX,2019-10-25,70,181,76,2,0
GCI_2018-09-28,GCI,2018-06-30,51,117,34,9,0
GCI_2019-03-29,GCI,2019-02-20,59,134,38,3,0
GCI_2019-06-28,GCI,2019-05-01,71,155,34,4,0
GCI_2019-12-31,GCI,2019-11-04,45,78,24,0,0
GCO_2017-12-29,GCO,2017-09-30,123,154,75,4,1
GCO_2018-03-30,GCO,2018-02-03,97,212,76,5,1
GCO_2018-12-31,GCO,2018-10-31,89,224,60,3,0
GCO_2019-03-29,GCO,2019-03-14,69,229,68,2,0
GCO_2019-06-28,GCO,2019-05-31,89,199,88,4,0
GCO_2019-09-30,GCO,2019-09-06,102,220,93,6,-1
GCO_2019-12-31,GCO,2019-12-06,74,223,77,1,1
GD_2018-12-31,GD,2018-10-24,65,101,61,22,1
GD_2019-03-29,GD,2019-01-30,75,117,80,18,1
GD_2019-06-28,GD,2019-04-24,75,121,64,18,1
GD_2019-09-30,GD,2019-07-24,59,101,60,6,1
GD_2019-12-31,GD,2019-10-23,59,127,35,21,1
GDI_2019-03-29,GDI,2019-02-19,51,165,103,3,1
GDI_2019-06-28,GDI,2019-04-30,54,115,43,3,1
GDI_2019-09-30,GDI,2019-08-01,85,157,86,6,1
GDI_2019-12-31,GDI,2019-10-29,98,170,90,3,1
GDOT_2019-03-29,GDOT,2019-02-20,65,280,140,36,1
GDOT_2019-09-30,GDOT,2019-08-07,97,188,90,13,1
GE_2018-09-28,GE,2018-06-30,112,161,44,6,0
GE_2018-12-31,GE,2018-10-30,93,174,57,17,1
GE_2019-03-29,GE,2019-01-31,143,210,83,37,1
GE_2019-06-28,GE,2019-04-30,103,191,104,22,-1
GE_2019-12-31,GE,2019-10-30,115,202,71,12,0
GEOS_2018-12-31,GEOS,2018-11-16,68,65,48,30,0
GEOS_2019-03-29,GEOS,2019-02-06,43,43,42,13,0
GEOS_2019-09-30,GEOS,2019-08-09,67,64,79,14,0
GEOS_2019-12-31,GEOS,2019-11-22,76,92,85,31,0
GERN_2019-09-30,GERN,2019-08-01,50,62,64,13,-1
GERN_2019-12-31,GERN,2019-11-08,62,76,109,18,-1
GES_2018-03-30,GES,2018-02-03,49,133,35,4,1
GES_2018-09-28,GES,2018-07-31,40,124,27,7,1
GES_2019-06-28,GES,2019-06-06,71,239,76,3,1
GES_2019-09-30,GES,2019-08-28,70,263,66,2,1
GES_2019-12-31,GES,2019-11-26,80,225,60,4,-1
GGG_2018-12-31,GGG,2018-10-25,53,60,46,0,0
GGG_2019-03-29,GGG,2019-01-29,64,93,66,4,0
GGG_2019-06-28,GGG,2019-04-25,61,80,60,1,0
GGG_2019-09-30,GGG,2019-07-25,93,83,69,2,0
GGG_2019-12-31,GGG,2019-10-24,91,62,62,3,0
GH_2019-06-28,GH,2019-05-09,69,93,72,7,-1
GH_2019-09-30,GH,2019-08-06,66,112,89,3,-1
GH_2019-12-31,GH,2019-11-07,68,99,78,13,-1
GIII_2018-06-29,GIII,2018-04-30,92,187,84,3,1
GIII_2019-06-28,GIII,2019-06-05,93,144,83,3,-1
GIII_2019-09-30,GIII,2019-09-05,72,147,89,7,1
GIII_2019-12-31,GIII,2019-12-04,78,134,95,5,1
GILD_2018-06-29,GILD,2018-03-31,103,152,86,6,1
GILD_2018-12-31,GILD,2018-10-25,96,161,75,5,1
GILD_2019-06-28,GILD,2019-05-02,102,229,96,15,1
GILD_2019-12-31,GILD,2019-10-24,95,150,83,7,1
GIS_2018-03-30,GIS,2018-02-28,92,212,53,2,0
GIS_2018-06-29,GIS,2018-05-30,93,203,48,0,0
GIS_2018-12-31,GIS,2018-11-30,111,251,58,2,0
GIS_2019-09-30,GIS,2019-09-18,102,261,54,1,0
GIS_2019-12-31,GIS,2019-12-18,86,268,56,2,0
GLUU_2019-06-28,GLUU,2019-05-06,44,154,57,3,-1
GLUU_2019-09-30,GLUU,2019-08-01,56,130,69,0,-1
GLUU_2019-12-31,GLUU,2019-11-06,43,120,60,4,-1
GLW_2018-12-31,GLW,2018-10-23,45,210,45,12,1
GLW_2019-06-28,GLW,2019-04-30,63,211,61,13,1
GLW_2019-09-30,GLW,2019-07-30,73,168,54,11,1
GLW_2019-12-31,GLW,2019-10-29,73,153,53,13,1
GM_2018-12-31,GM,2018-10-31,75,156,65,2,1
GM_2019-06-28,GM,2019-04-30,108,186,83,1,1
GM_2019-09-30,GM,2019-08-01,112,203,100,12,1
GM_2019-12-31,GM,2019-10-29,125,169,114,15,1
GME_2018-03-30,GME,2018-02-03,68,149,65,3,0
GME_2018-06-29,GME,2018-04-30,44,125,32,1,0
GME_2018-12-31,GME,2018-11-29,59,93,43,0,1
GME_2019-06-28,GME,2019-04-02,89,146,59,3,0
GME_2019-09-30,GME,2019-09-10,98,164,53,2,0
GME_2019-12-31,GME,2019-12-10,97,169,65,5,0
GNC_2019-03-29,GNC,2019-03-07,32,70,27,5,0
GNC_2019-06-28,GNC,2019-03-31,35,81,34,5,1
GNK_2019-03-29,GNK,2019-03-05,86,87,97,12,-1
GNK_2019-06-28,GNK,2019-05-09,71,97,89,12,-1
GNK_2019-09-30,GNK,2019-08-08,56,80,62,5,-1
GNK_2019-12-31,GNK,2019-11-07,38,67,33,9,-1
GNRC_2019-03-29,GNRC,2019-02-14,92,194,134,6,0
GNRC_2019-06-28,GNRC,2019-05-02,90,140,112,12,0
GNRC_2019-09-30,GNRC,2019-08-01,99,161,133,6,1
GNRC_2019-12-31,GNRC,2019-10-31,128,161,136,11,0
GNW_2018-12-31,GNW,2018-10-31,119,102,71,58,-1
GNW_2019-06-28,GNW,2019-03-31,115,89,72,79,-1
GNW_2019-12-31,GNW,2019-10-30,135,150,109,77,0
GOGO_2019-06-28,GOGO,2019-05-09,78,219,66,3,0
GOGO_2019-09-30,GOGO,2019-08-08,74,176,62,5,1
GOGO_2019-12-31,GOGO,2019-11-07,93,212,81,20,1
GOOGL_2018-09-28,GOOGL,2018-06-30,65,202,44,5,-1
GOOGL_2018-12-31,GOOGL,2018-10-25,61,178,58,1,-1
GOOGL_2019-06-28,GOOGL,2019-04-29,58,159,52,7,-1
GOOGL_2019-09-30,GOOGL,2019-07-25,67,162,44,8,-1
GOOGL_2019-12-31,GOOGL,2019-10-28,52,159,66,7,-1
GPC_2018-12-31,GPC,2018-10-18,85,263,56,4,0
GPC_2019-06-28,GPC,2019-04-18,72,216,47,1,0
GPC_2019-09-30,GPC,2019-07-18,126,231,86,1,0
GPC_2019-12-31,GPC,2019-10-17,92,224,73,1,0
GPN_2018-12-31,GPN,2018-10-30,63,199,74,9,-1
GPN_2019-03-29,GPN,2019-02-13,68,209,92,4,1
GPN_2019-06-28,GPN,2019-05-02,52,194,84,4,1
GPN_2019-09-30,GPN,2019-07-30,80,218,81,18,-1
GPN_2019-12-31,GPN,2019-10-31,49,208,77,8,-1
GPOR_2018-12-31,GPOR,2018-11-02,31,114,74,5,1
GPOR_2019-03-29,GPOR,2019-02-28,82,114,63,4,1
GPOR_2019-06-28,GPOR,2019-05-03,53,84,56,4,1
GPOR_2019-09-30,GPOR,2019-08-02,50,76,60,5,1
GPOR_2019-12-31,GPOR,2019-11-01,57,120,64,4,0
GPRE_2019-06-28,GPRE,2019-05-09,69,100,88,3,-1
GPRE_2019-09-30,GPRE,2019-08-06,110,93,95,6,-1
GPRE_2019-12-31,GPRE,2019-11-06,93,102,117,7,-1
GPRO_2018-06-29,GPRO,2018-03-31,37,130,46,4,0
GPRO_2018-12-31,GPRO,2018-11-01,37,119,61,1,0
GPRO_2019-06-28,GPRO,2019-05-09,25,135,44,3,0
GPRO_2019-09-30,GPRO,2019-08-01,18,98,53,3,0
GPRO_2019-12-31,GPRO,2019-11-07,39,103,39,2,0
GPS_2018-12-31,GPS,2018-10-31,113,208,63,4,0
GPS_2019-03-29,GPS,2019-02-28,123,253,69,3,0
GPS_2019-06-28,GPS,2019-05-30,122,211,86,4,0
GPS_2019-09-30,GPS,2019-08-22,75,214,53,4,0
GPS_2019-12-31,GPS,2019-11-21,116,229,53,3,0
GRA_2019-03-29,GRA,2019-02-07,94,133,70,8,-1
GRA_2019-06-28,GRA,2019-04-25,82,127,44,4,-1
GRA_2019-09-30,GRA,2019-07-25,113,110,50,7,-1
GRA_2019-12-31,GRA,2019-10-24,133,86,58,9,-1
GRMN_2018-09-28,GRMN,2018-06-30,34,97,56,0,0
GRMN_2018-12-31,GRMN,2018-10-31,37,87,57,4,0
GRMN_2019-03-29,GRMN,2019-02-20,44,110,84,0,0
GRMN_2019-06-28,GRMN,2019-05-01,38,85,49,4,0
GRMN_2019-09-30,GRMN,2019-07-31,33,101,65,0,0
GRMN_2019-12-31,GRMN,2019-10-30,44,112,71,4,0
GRPN_2019-03-29,GRPN,2019-02-12,70,96,51,4,0
GRPN_2019-06-28,GRPN,2019-05-01,55,127,51,0,0
GRPN_2019-09-30,GRPN,2019-07-31,36,59,34,2,0
GRPN_2019-12-31,GRPN,2019-11-05,49,133,42,2,0
GRUB_2019-03-29,GRUB,2019-02-07,66,167,65,3,1
GRUB_2019-06-28,GRUB,2019-04-25,52,183,70,7,1
GRUB_2019-09-30,GRUB,2019-07-30,96,181,88,5,1
GRUB_2019-12-31,GRUB,2019-10-29,90,105,68,8,0
GS_2018-09-28,GS,2018-06-30,97,185,79,6,1
GS_2018-12-31,GS,2018-10-16,89,173,108,7,1
GS_2019-03-29,GS,2019-01-16,142,194,106,29,1
GS_2019-06-28,GS,2019-04-15,122,174,92,13,1
GS_2019-09-30,GS,2019-07-16,115,175,110,10,1
GT_2018-12-31,GT,2018-10-26,142,186,67,5,1
GT_2019-06-28,GT,2019-04-26,115,230,72,7,-1
GT_2019-09-30,GT,2019-07-26,125,230,68,11,1
GT_2019-12-31,GT,2019-10-25,142,246,80,6,1
GTLS_2018-09-28,GTLS,2018-06-30,41,82,46,7,-1
GTLS_2018-12-31,GTLS,2018-10-18,47,94,60,3,-1
GTLS_2019-06-28,GTLS,2019-04-18,56,108,66,5,-1
GTLS_2019-09-30,GTLS,2019-07-18,64,108,67,6,-1
GTLS_2019-12-31,GTLS,2019-10-17,49,113,105,13,-1
GWW_2018-09-28,GWW,2018-06-30,101,148,68,20,0
GWW_2019-03-29,GWW,2019-01-24,104,194,86,14,0
GWW_2019-06-28,GWW,2019-04-22,99,145,63,6,0
GWW_2019-09-30,GWW,2019-07-24,116,174,70,5,0
GWW_2019-12-31,GWW,2019-10-23,78,153,51,6,0
H_2018-09-28,H,2018-06-30,52,174,80,2,1
H_2018-12-31,H,2018-10-31,67,184,121,11,1
H_2019-06-28,H,2019-05-02,79,183,91,9,0
H_2019-09-30,H,2019-08-01,91,120,94,9,-1
H_2019-12-31,H,2019-10-31,84,123,108,11,0
HA_2018-12-31,HA,2018-10-23,107,130,79,11,0
HA_2019-06-28,HA,2019-04-23,86,184,67,7,0
HA_2019-09-30,HA,2019-07-30,82,107,63,12,0
HA_2019-12-31,HA,2019-10-22,80,183,71,15,0
HABT_2019-03-29,HABT,2019-02-28,51,118,114,4,1
HABT_2019-09-30,HABT,2019-07-31,43,87,81,3,1
HABT_2019-12-31,HABT,2019-10-30,58,85,57,0,1
HAIN_2018-09-28,HAIN,2018-06-30,96,222,67,3,1
HAIN_2018-12-31,HAIN,2018-11-08,123,242,74,4,1
HAIN_2019-03-29,HAIN,2019-02-07,161,174,72,4,1
HAIN_2019-06-28,HAIN,2019-05-09,156,259,74,6,-1
HAIN_2019-09-30,HAIN,2019-08-29,132,212,102,5,0
HAIN_2019-12-31,HAIN,2019-11-07,106,195,53,1,0
HAL_2018-09-28,HAL,2018-06-30,76,217,82,11,-1
HAL_2019-03-29,HAL,2019-01-22,88,181,75,19,-1
HAL_2019-06-28,HAL,2019-04-22,80,176,87,6,-1
HAL_2019-09-30,HAL,2019-07-22,79,159,81,6,-1
HAL_2019-12-31,HAL,2019-10-21,75,149,85,9,1
HALO_2019-03-29,HALO,2019-02-21,84,141,79,9,-1
HALO_2019-06-28,HALO,2019-05-07,63,89,66,10,-1
HALO_2019-09-30,HALO,2019-08-06,50,85,56,16,-1
HALO_2019-12-31,HALO,2019-11-12,65,85,55,7,1
HAS_2018-06-29,HAS,2018-04-01,143,204,93,6,1
HAS_2019-06-28,HAS,2019-04-23,81,207,58,1,1
HAS_2019-09-30,HAS,2019-07-23,90,177,63,4,1
HAS_2019-12-31,HAS,2019-10-22,131,162,76,7,1
HBAN_2019-03-29,HBAN,2019-01-24,77,130,100,0,1
HBAN_2019-06-28,HBAN,2019-04-25,75,101,73,2,1
HBAN_2019-09-30,HBAN,2019-07-25,85,160,97,1,0
HBAN_2019-12-31,HBAN,2019-10-24,116,138,89,0,0
HBI_2018-12-31,HBI,2018-11-01,80,183,67,1,1
HBI_2019-06-28,HBI,2019-05-02,68,132,62,0,1
HBI_2019-09-30,HBI,2019-08-01,81,159,93,0,1
HBI_2019-12-31,HBI,2019-10-31,65,134,69,2,1
HCA_2018-12-31,HCA,2018-10-30,74,116,79,37,1
HCA_2019-06-28,HCA,2019-04-30,76,169,90,45,1
HCA_2019-09-30,HCA,2019-07-30,72,109,83,56,-1
HCA_2019-12-31,HCA,2019-10-29,69,153,79,34,-1
HCSG_2019-06-28,HCSG,2019-05-01,112,129,100,35,1
HCSG_2019-09-30,HCSG,2019-07-24,71,103,64,12,1
HCSG_2019-12-31,HCSG,2019-10-23,68,95,72,10,1
HD_2018-09-28,HD,2018-07-31,68,184,75,1,1
HD_2018-12-31,HD,2018-10-31,87,167,91,5,1
HD_2019-06-28,HD,2019-05-21,103,138,87,3,1
HD_2019-09-30,HD,2019-08-20,90,172,92,1,1
HD_2019-12-31,HD,2019-11-19,87,126,71,3,1
HEI_2018-12-31,HEI,2018-12-18,101,199,138,10,1
HEI_2019-06-28,HEI,2019-05-29,107,210,150,9,1
HEI_2019-09-30,HEI,2019-08-28,97,222,130,14,1
HEI_2019-12-31,HEI,2019-12-17,92,183,133,4,1
HELE_2018-06-29,HELE,2018-05-31,122,286,103,16,1
HELE_2018-09-28,HELE,2018-08-31,76,222,112,4,-1
HELE_2019-03-29,HELE,2019-01-08,112,203,116,14,-1
HELE_2019-06-28,HELE,2019-04-26,110,248,104,6,1
HELE_2019-09-30,HELE,2019-07-09,58,153,68,13,1
HELE_2019-12-31,HELE,2019-10-08,97,198,105,6,-1
HES_2018-12-31,HES,2018-10-31,54,77,98,12,1
HES_2019-06-28,HES,2019-04-25,41,74,69,8,1
HES_2019-09-30,HES,2019-07-31,63,80,87,8,1
HES_2019-12-31,HES,2019-10-30,65,119,107,18,1
HFC_2019-03-29,HFC,2019-02-20,63,63,44,2,0
HFC_2019-06-28,HFC,2019-05-02,65,57,64,5,0
HFC_2019-09-30,HFC,2019-08-01,17,27,19,1,0
HFC_2019-12-31,HFC,2019-10-31,39,54,34,3,0
HHC_2018-12-31,HHC,2018-11-06,87,136,93,14,-1
HHC_2019-06-28,HHC,2019-05-07,66,119,68,14,-1
HHC_2019-09-30,HHC,2019-08-08,51,70,67,9,-1
HHC_2019-12-31,HHC,2019-11-05,54,92,56,8,-1
HI_2018-12-31,HI,2018-11-14,70,141,75,7,0
HI_2019-03-29,HI,2019-01-30,52,118,53,8,-1
HIBB_2018-06-29,HIBB,2018-05-05,75,169,65,5,0
HIBB_2018-09-28,HIBB,2018-08-04,82,117,55,2,0
HIBB_2018-12-31,HIBB,2018-11-03,83,123,57,2,0
HIBB_2019-06-28,HIBB,2019-05-24,39,116,44,2,0
HIBB_2019-09-30,HIBB,2019-08-23,57,90,46,3,0
HIBB_2019-12-31,HIBB,2019-11-22,47,112,44,1,0
HIG_2018-12-31,HIG,2018-10-26,197,184,99,26,1
HIG_2019-03-29,HIG,2019-02-05,167,196,83,15,1
HIG_2019-06-28,HIG,2019-05-02,130,187,90,15,1
HII_2018-12-31,HII,2018-11-09,65,114,82,16,1
HII_2019-03-29,HII,2019-02-14,69,114,104,28,1
HII_2019-06-28,HII,2019-05-02,78,110,86,35,1
HII_2019-09-30,HII,2019-08-01,87,153,87,27,1
HII_2019-12-31,HII,2019-11-07,64,113,85,36,1
HL_2019-06-28,HL,2019-05-09,113,93,95,9,0
HL_2019-09-30,HL,2019-08-07,77,95,99,6,0
HL_2019-12-31,HL,2019-11-07,69,111,54,16,0
HLF_2019-03-29,HLF,2019-02-19,61,164,95,6,-1
HLF_2019-06-28,HLF,2019-05-02,38,101,76,7,-1
HLF_2019-09-30,HLF,2019-08-01,59,125,84,3,-1
HLF_2019-12-31,HLF,2019-10-29,40,128,57,3,1
HLIO_2019-03-29,HLIO,2019-02-26,84,137,88,3,1
HLIO_2019-06-28,HLIO,2019-05-07,76,125,63,8,0
HLIT_2018-12-31,HLIT,2018-10-29,55,153,62,5,1
HLIT_2019-03-29,HLIT,2019-02-04,51,123,61,6,1
HLIT_2019-06-28,HLIT,2019-04-29,62,102,72,5,-1
HLIT_2019-09-30,HLIT,2019-07-30,69,112,98,17,-1
HLIT_2019-12-31,HLIT,2019-10-28,62,152,81,8,-1
HLX_2019-03-29,HLX,2019-02-19,45,123,56,33,-1
HLX_2019-06-28,HLX,2019-04-23,54,143,62,38,-1
HLX_2019-09-30,HLX,2019-07-25,85,155,78,34,-1
HLX_2019-12-31,HLX,2019-10-22,59,131,71,27,-1
HOG_2018-12-31,HOG,2018-10-23,119,185,57,7,0
HOG_2019-03-29,HOG,2019-01-29,136,142,62,3,0
HOG_2019-06-28,HOG,2019-03-31,112,158,72,4,0
HOG_2019-09-30,HOG,2019-07-23,148,156,76,8,0
HOG_2019-12-31,HOG,2019-10-22,101,147,77,3,0
HOLX_2019-03-29,HOLX,2019-01-30,82,177,77,11,1
HOLX_2019-06-28,HOLX,2019-05-01,97,180,71,7,1
HOLX_2019-09-30,HOLX,2019-07-31,76,188,67,6,1
HOLX_2019-12-31,HOLX,2019-11-06,73,173,67,2,1
HON_2018-09-28,HON,2018-06-30,74,243,78,9,-1
HON_2019-03-29,HON,2019-02-01,101,259,111,3,1
HON_2019-06-28,HON,2019-04-18,95,221,109,7,1
HON_2019-09-30,HON,2019-07-18,107,204,112,9,1
HON_2019-12-31,HON,2019-10-17,80,212,81,6,-1
HP_2019-03-29,HP,2019-01-30,77,115,108,31,1
HP_2019-06-28,HP,2019-04-25,76,99,102,26,1
HP_2019-09-30,HP,2019-07-25,76,108,103,21,1
HP_2019-12-31,HP,2019-11-15,92,111,103,37,1
HPE_2018-06-29,HPE,2018-04-30,61,200,51,5,1
HPE_2018-09-28,HPE,2018-07-31,50,183,57,0,1
HPE_2018-12-31,HPE,2018-10-31,75,169,44,8,0
HPE_2019-03-29,HPE,2019-02-21,71,190,56,2,0
HPE_2019-06-28,HPE,2019-05-24,83,162,66,3,0
HPE_2019-09-30,HPE,2019-08-27,71,168,54,9,0
HPE_2019-12-31,HPE,2019-11-25,75,186,61,6,0
HPQ_2018-09-28,HPQ,2018-07-31,41,181,60,27,1
HPQ_2018-12-31,HPQ,2018-10-31,68,161,71,4,1
HPQ_2019-03-29,HPQ,2019-02-27,68,133,99,6,1
HPQ_2019-06-28,HPQ,2019-05-23,64,147,99,17,1
HPQ_2019-09-30,HPQ,2019-08-22,81,215,74,13,0
HPQ_2019-12-31,HPQ,2019-11-26,70,152,52,8,0
HRB_2018-03-30,HRB,2018-01-31,40,98,46,11,0
HRB_2018-06-29,HRB,2018-04-19,62,170,51,15,0
HRB_2018-12-31,HRB,2018-10-31,69,113,61,5,0
HRB_2019-03-29,HRB,2019-03-07,84,165,63,5,0
HRB_2019-06-28,HRB,2019-06-11,70,198,79,7,0
HRB_2019-09-30,HRB,2019-08-28,63,133,68,1,0
HRB_2019-12-31,HRB,2019-12-04,47,125,58,10,0
HRC_2018-12-31,HRC,2018-11-02,82,195,80,4,1
HRC_2019-03-29,HRC,2019-01-25,74,187,83,2,1
HRL_2018-09-28,HRL,2018-07-31,96,138,89,12,0
HRL_2018-12-31,HRL,2018-10-31,104,141,68,5,0
HRL_2019-03-29,HRL,2019-02-21,99,145,59,18,0
HRL_2019-06-28,HRL,2019-05-23,161,166,106,5,0
HRL_2019-09-30,HRL,2019-08-22,78,121,74,0,0
HRL_2019-12-31,HRL,2019-11-26,109,159,73,2,0
HSY_2018-12-31,HSY,2018-10-25,67,197,79,3,0
HSY_2019-06-28,HSY,2019-04-25,70,187,59,2,0
HSY_2019-09-30,HSY,2019-07-25,79,171,73,1,0
HSY_2019-12-31,HSY,2019-10-24,66,168,83,1,0
HTZ_2019-03-29,HTZ,2019-02-26,56,224,75,3,0
HTZ_2019-06-28,HTZ,2019-05-07,62,221,50,0,0
HTZ_2019-09-30,HTZ,2019-08-07,51,201,41,5,1
HUBS_2018-06-29,HUBS,2018-03-31,73,170,89,16,1
HUBS_2018-12-31,HUBS,2018-11-07,63,143,58,12,1
HUBS_2019-06-28,HUBS,2019-05-07,84,175,78,6,1
HUBS_2019-09-30,HUBS,2019-08-06,75,173,71,4,1
HUBS_2019-12-31,HUBS,2019-11-05,85,166,61,5,1
HUM_2018-09-28,HUM,2018-06-30,95,213,104,27,1
HUM_2018-12-31,HUM,2018-11-07,96,189,95,14,1
HUM_2019-03-29,HUM,2019-02-06,109,206,101,22,1
HUM_2019-06-28,HUM,2019-05-01,88,167,96,18,-1
HUM_2019-09-30,HUM,2019-07-31,104,220,95,10,1
HUM_2019-12-31,HUM,2019-11-06,123,231,126,25,1
HUN_2019-03-29,HUN,2019-02-12,108,146,125,9,1
HUN_2019-06-28,HUN,2019-04-30,102,152,117,7,1
HUN_2019-09-30,HUN,2019-07-30,147,149,134,3,1
HUN_2019-12-31,HUN,2019-10-25,118,143,126,6,1
HXL_2019-03-29,HXL,2019-01-24,58,152,64,3,1
I_2019-06-28,I,2019-04-30,102,74,103,16,1
I_2019-09-30,I,2019-07-30,80,90,95,14,1
I_2019-12-31,I,2019-10-29,100,79,95,25,1
IAC_2019-06-28,IAC,2019-05-09,76,165,85,4,-1
IAC_2019-09-30,IAC,2019-08-08,111,135,101,8,-1
IAC_2019-12-31,IAC,2019-11-07,86,183,93,3,-1
IART_2019-03-29,IART,2019-02-21,104,167,93,5,1
IART_2019-06-28,IART,2019-04-24,70,183,82,5,1
IART_2019-09-30,IART,2019-07-24,61,208,88,5,1
IART_2019-12-31,IART,2019-10-24,73,196,103,1,1
IBKR_2018-09-28,IBKR,2018-06-30,64,79,52,17,0
IBKR_2018-12-31,IBKR,2018-10-16,74,79,62,6,0
IBKR_2019-06-28,IBKR,2019-04-16,103,76,73,6,0
IBKR_2019-09-30,IBKR,2019-07-16,80,58,70,12,0
IBKR_2019-12-31,IBKR,2019-10-15,80,71,67,8,0
IBM_2018-09-28,IBM,2018-06-30,84,187,40,5,0
